date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/25/2017,@ Ole Miss,2-3,5.0,0,45.0,25.0,173.0,0.116,42.0,6.0,14.0,74.0,5.0,1.0,26.0,0.0,65.0,0.0,Ole Miss
08/25/2017,"Florida A&M @ Oxford, MS",3-2,5.0,0,56.0,27.0,190.0,0.153,52.0,4.0,4.0,94.0,6.0,1.0,22.0,5.0,72.0,0.0,Florida A&M
08/26/2017,"North Dakota @ Oxford, MS",1-3,4.0,0,67.0,23.0,176.0,0.25,63.0,7.0,7.0,78.0,8.0,4.0,12.0,0.0,84.0,1.0,North Dakota
08/26/2017,"Chattanooga @ Oxford, MS",0-3,3.0,0,32.0,23.0,118.0,0.076,30.0,3.0,6.0,49.0,3.0,1.0,2.0,1.0,37.0,1.0,Chattanooga
08/31/2017,"UT Martin @ Conway, Ark.",2-3,5.0,0,56.0,27.0,189.0,0.153,51.0,3.0,4.0,72.0,5.0,6.0,16.0,1.0,73.0,2.0,UT Martin
09/04/2017,@ Mississippi St.,0-3,3.0,0,26.0,16.0,101.0,0.099,25.0,4.0,6.0,43.0,7.0,0.0,4.0,1.0,32.0,0.0,Mississippi St.
09/08/2017,Ark.-Pine Bluff,3-0,3.0,0,34.0,11.0,104.0,0.221,27.0,4.0,9.0,53.0,1.0,1.0,12.0,0.0,45.0,4.0,Ark.-Pine Bluff
09/08/2017,Memphis,3-1,4.0,0,48.0,13.0,138.0,0.254,45.0,4.0,9.0,54.0,5.0,1.0,16.0,0.0,61.0,0.0,Memphis
09/09/2017,Sam Houston,0-3,3.0,0,25.0,21.0,95.0,0.042,24.0,1.0,2.0,29.0,6.0,1.0,8.0,2.0,31.0,2.0,Sam Houston
09/12/2017,@ Jackson St.,3-0,3.0,0,38.0,16.0,86.0,0.256,31.0,4.0,4.0,38.0,3.0,0.0,10.0,1.0,47.0,0.0,Jackson St.
09/15/2017,"Little Rock @ St. Louis, Mo.",0-3,3.0,0,30.0,19.0,104.0,0.106,28.0,5.0,3.0,45.0,8.0,1.0,6.0,2.0,39.0,4.0,Little Rock
09/16/2017,@ Saint Louis,1-3,4.0,0,36.0,19.0,121.0,0.14,33.0,7.0,8.0,51.0,9.0,2.0,10.0,3.0,50.0,0.0,Saint Louis
09/16/2017,"DePaul @ St. Louis, Mo.",2-3,5.0,0,67.0,23.0,186.0,0.237,66.0,5.0,5.0,89.0,7.0,2.0,8.0,3.0,78.0,1.0,DePaul
09/20/2017,@ ULM,3-1,4.0,0,54.0,27.0,161.0,0.168,52.0,6.0,3.0,68.0,4.0,2.0,14.0,2.0,69.0,3.0,ULM
09/24/2017,Rice,1-3,4.0,0,57.0,30.0,165.0,0.164,52.0,5.0,4.0,54.0,4.0,1.0,6.0,0.0,66.0,3.0,Rice
09/29/2017,@ Western Ky.,0-3,3.0,0,19.0,14.0,94.0,0.053,19.0,2.0,6.0,33.0,8.0,0.0,10.0,0.0,26.0,2.0,Western Ky.
10/01/2017,@ North Texas,0-3,3.0,0,29.0,15.0,82.0,0.171,29.0,0.0,4.0,20.0,8.0,1.0,2.0,2.0,31.0,0.0,North Texas
10/06/2017,@ Middle Tenn.,2-3,5.0,0,43.0,20.0,120.0,0.192,40.0,4.0,6.0,41.0,13.0,1.0,16.0,1.0,56.0,1.0,Middle Tenn.
10/08/2017,UAB,3-1,4.0,0,52.0,15.0,130.0,0.285,49.0,3.0,10.0,52.0,5.0,0.0,16.0,0.0,63.0,0.0,UAB
10/13/2017,Southern Miss.,0-3,3.0,0,38.0,18.0,119.0,0.168,37.0,2.0,3.0,42.0,2.0,2.0,6.0,2.0,45.0,3.0,Southern Miss.
10/15/2017,@ Marshall,1-3,4.0,0,38.0,22.0,132.0,0.121,36.0,0.0,4.0,66.0,6.0,3.0,14.0,4.0,48.0,2.0,Marshall
10/20/2017,Fla. Atlantic,0-3,3.0,0,29.0,21.0,105.0,0.076,27.0,2.0,5.0,43.0,4.0,2.0,10.0,0.0,38.0,2.0,Fla. Atlantic
10/22/2017,FIU,2-3,5.0,0,77.0,31.0,203.0,0.227,75.0,6.0,8.0,84.0,6.0,2.0,16.0,1.0,93.0,4.0,FIU
10/27/2017,@ UTEP,3-1,4.0,0,57.0,22.0,127.0,0.276,49.0,4.0,7.0,55.0,8.0,3.0,24.0,2.0,76.0,0.0,UTEP
10/29/2017,@ UTSA,1-3,4.0,0,52.0,29.0,153.0,0.15,47.0,3.0,3.0,63.0,3.0,2.0,6.0,5.0,60.0,1.0,UTSA
11/03/2017,Charlotte,0-3,3.0,0,37.0,22.0,118.0,0.127,35.0,1.0,2.0,43.0,0.0,1.0,2.0,1.0,40.0,1.0,Charlotte
11/05/2017,North Texas,0-3,3.0,0,38.0,15.0,115.0,0.2,36.0,2.0,5.0,59.0,4.0,0.0,8.0,0.0,44.0,0.0,North Texas
11/09/2017,@ Southern Miss.,0-3,3.0,0,36.0,17.0,98.0,0.194,32.0,2.0,6.0,35.0,4.0,0.0,4.0,0.0,40.0,2.0,Southern Miss.
