date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent
10/24/2020,@ Southern Miss.,1-3,4.0,0,37.0,20.0,144.0,0.118,34.0,5.0,5.0,65.0,6.0,4.0,12.0,3.0,10.0,52.0,1.0,Southern Miss.
10/24/2020,@ Southern Miss.,1-3,4.0,0,38.0,22.0,144.0,0.111,34.0,4.0,8.0,64.0,7.0,0.0,8.0,3.0,4.0,46.0,3.0,Southern Miss.
01/22/2021,Tarleton St.,0 - 3,3.0,0,27.0,15.0,104.0,0.115,21.0,1.0,6.0,42.0,4.0,3.0,4.0,0.0,5.0,33.0,1.0,Tarleton St.
01/23/2021,@ SFA,0-3,3.0,0,27.0,15.0,97.0,0.124,20.0,4.0,6.0,40.0,8.0,0.0,6.0,0.0,3.0,34.0,1.0,SFA
01/26/2021,@ Northwestern St.,1-3,4.0,0,43.0,17.0,133.0,0.195,37.0,4.0,9.0,63.0,12.0,0.0,12.0,2.0,6.0,53.0,5.0,Northwestern St.
01/29/2021,@ Memphis,0-3,3.0,0,22.0,24.0,103.0,-0.019,20.0,0.0,2.0,41.0,7.0,0.0,0.0,3.0,0.0,22.0,2.0,Memphis
01/30/2021,@ Memphis,0-3,3.0,0,29.0,22.0,119.0,0.059,26.0,2.0,5.0,45.0,2.0,0.0,2.0,0.0,1.0,32.0,1.0,Memphis
02/07/2021,@ Rice,0-3,3.0,0,26.0,17.0,93.0,0.097,24.0,2.0,3.0,30.0,6.0,0.0,4.0,5.0,2.0,30.0,0.0,Rice
02/08/2021,@ Rice,0-3,3.0,0,28.0,16.0,100.0,0.12,28.0,0.0,8.0,39.0,1.0,2.0,6.0,4.0,5.0,33.0,1.0,Rice
02/21/2021,Southern Miss.,1-3,4.0,0,51.0,23.0,161.0,0.174,47.0,1.0,3.0,70.0,3.0,2.0,4.0,0.0,4.0,56.0,3.0,Southern Miss.
02/22/2021,Southern Miss.,0-3,3.0,0,26.0,15.0,95.0,0.116,24.0,2.0,4.0,38.0,3.0,3.0,12.0,0.0,9.0,37.0,0.0,Southern Miss.
02/27/2021,@ UAB,0-3,3.0,0,32.0,19.0,94.0,0.138,29.0,3.0,5.0,38.0,10.0,1.0,2.0,1.0,2.0,37.0,1.0,UAB
02/28/2021,@ UAB,0-3,3.0,0,23.0,20.0,92.0,0.033,19.0,1.0,6.0,39.0,6.0,1.0,14.0,0.0,8.0,32.0,2.0,UAB
03/04/2021,Grambling,3-0,3.0,0,46.0,15.0,125.0,0.248,46.0,4.0,6.0,61.0,3.0,3.0,8.0,0.0,7.0,57.0,1.0,Grambling
03/07/2021,UTSA,0-3,3.0,0,18.0,21.0,80.0,-0.038,17.0,1.0,1.0,37.0,6.0,1.0,8.0,0.0,5.0,24.0,0.0,UTSA
03/08/2021,UTSA,1-3,4.0,0,41.0,25.0,146.0,0.11,38.0,2.0,7.0,65.0,5.0,3.0,12.0,0.0,9.0,52.0,2.0,UTSA
03/14/2021,@ North Texas,0-3,3.0,0,33.0,16.0,104.0,0.163,31.0,3.0,4.0,37.0,5.0,0.0,8.0,0.0,4.0,40.0,0.0,North Texas
03/15/2021,@ North Texas,1-3,4.0,0,46.0,22.0,126.0,0.19,40.0,4.0,3.0,34.0,4.0,1.0,10.0,1.0,6.0,56.0,0.0,North Texas
03/21/2021,UTEP,0-3,3.0,0,29.0,18.0,119.0,0.092,25.0,2.0,5.0,46.0,4.0,2.0,8.0,0.0,6.0,37.0,0.0,UTEP
03/22/2021,UTEP,0-3,3.0,0,25.0,15.0,104.0,0.096,21.0,2.0,3.0,41.0,7.0,3.0,10.0,0.0,8.0,35.0,0.0,UTEP
