date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent
01/24/2021,@ Northern Colo.,3-0,3.0,0,40.0,14.0,104.0,0.25,36.0,7.0,4.0,43.0,6.0,2.0,20.0,2.0,12.0,59.0,0.0,Northern Colo.
01/25/2021,@ Northern Colo.,0-3,3.0,0,32.0,15.0,99.0,0.172,32.0,4.0,3.0,35.0,7.0,1.0,16.0,0.0,9.0,45.0,0.0,Northern Colo.
02/06/2021,Northern Ariz.,2-3,5.0,0,58.0,26.0,154.0,0.208,52.0,8.0,5.0,67.0,13.0,0.0,21.0,2.0,10.5,76.5,1.0,Northern Ariz.
02/07/2021,Northern Ariz.,3-0,3.0,0,44.0,14.0,118.0,0.254,34.0,4.0,6.0,56.0,1.0,0.0,14.0,0.0,7.0,55.0,0.0,Northern Ariz.
02/14/2021,@ Montana,3-2,5.0,0,58.0,21.0,147.0,0.252,51.0,8.0,9.0,60.0,9.0,0.0,12.0,1.0,6.0,72.0,2.0,Montana
02/15/2021,@ Montana,3-0,3.0,0,47.0,12.0,99.0,0.354,41.0,5.0,5.0,43.0,6.0,0.0,18.0,0.0,9.0,61.0,1.0,Montana
02/20/2021,Idaho St.,3-2,5.0,0,65.0,31.0,168.0,0.202,62.0,4.0,9.0,71.0,8.0,1.0,18.0,1.0,10.0,79.0,6.0,Idaho St.
02/21/2021,Idaho St.,3-2,5.0,0,60.0,30.0,161.0,0.186,54.0,6.0,9.0,75.0,5.0,1.0,22.0,1.0,12.0,78.0,1.0,Idaho St.
02/27/2021,Portland St.,3-2,5.0,0,60.0,29.0,178.0,0.174,57.0,7.0,6.0,84.0,8.0,4.0,24.0,2.0,16.0,83.0,2.0,Portland St.
02/28/2021,Portland St.,3-1,4.0,0,62.0,26.0,170.0,0.212,57.0,4.0,6.0,73.0,6.0,1.0,16.0,0.0,9.0,75.0,2.0,Portland St.
03/07/2021,@ Idaho,3-0,3.0,0,45.0,13.0,103.0,0.311,40.0,3.0,3.0,42.0,2.0,1.0,6.0,0.0,4.0,52.0,2.0,Idaho
03/08/2021,@ Idaho,3-2,5.0,0,66.0,19.0,160.0,0.294,58.0,9.0,10.0,58.0,8.0,2.0,16.0,2.0,10.0,85.0,4.0,Idaho
03/20/2021,@ Weber St.,1-3,4.0,0,54.0,22.0,152.0,0.211,52.0,0.0,8.0,67.0,6.0,0.0,18.0,0.0,9.0,63.0,0.0,Weber St.
03/21/2021,@ Weber St.,0-3,3.0,0,33.0,17.0,94.0,0.17,32.0,2.0,6.0,37.0,10.0,0.0,4.0,2.0,2.0,37.0,0.0,Weber St.
03/31/2021,"Southern Utah @ Greeley, CO",2-3,5.0,0,54.0,32.0,159.0,0.138,51.0,11.0,7.0,69.0,10.0,1.0,16.0,4.0,9.0,74.0,0.0,Southern Utah
