date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent
02/05/2021,@ Utah St.,3-2,5.0,0,51.0,23.0,165.0,0.17,46.0,7.0,14.0,64.0,8.0,1.0,32.0,2.0,17.0,75.0,1.0,Utah St.
02/06/2021,@ Utah St.,3-0,3.0,0,37.0,13.0,93.0,0.258,36.0,8.0,8.0,34.0,4.0,3.0,12.0,3.0,9.0,54.0,0.0,Utah St.
02/12/2021,New Mexico,3-0,3.0,0,39.0,8.0,82.0,0.378,37.0,7.0,7.0,47.0,3.0,4.0,10.0,2.0,9.0,55.0,0.0,New Mexico
02/13/2021,New Mexico,3-0,3.0,0,37.0,14.0,107.0,0.215,30.0,5.0,5.0,47.0,5.0,4.0,14.0,2.0,11.0,53.0,1.0,New Mexico
02/19/2021,@ Boise St.,0-3,3.0,0,31.0,19.0,107.0,0.112,30.0,1.0,3.0,38.0,3.0,0.0,6.0,3.0,3.0,35.0,0.0,Boise St.
02/20/2021,@ Boise St.,1-3,4.0,0,46.0,15.0,147.0,0.211,42.0,6.0,6.0,60.0,7.0,1.0,22.0,3.0,12.0,64.0,1.0,Boise St.
02/26/2021,Colorado St.,0-3,3.0,0,39.0,15.0,106.0,0.226,35.0,1.0,13.0,29.0,6.0,1.0,8.0,1.0,5.0,45.0,1.0,Colorado St.
02/27/2021,Colorado St.,3-1,4.0,0,60.0,22.0,160.0,0.238,54.0,4.0,8.0,65.0,7.0,6.0,16.0,3.0,14.0,78.0,0.0,Colorado St.
03/05/2021,San Diego St.,3-0,3.0,0,43.0,14.0,103.0,0.282,40.0,2.0,7.0,39.0,1.0,3.0,6.0,3.0,6.0,51.0,1.0,San Diego St.
03/06/2021,San Diego St.,3-0,3.0,0,38.0,15.0,104.0,0.221,34.0,3.0,8.0,44.0,2.0,4.0,14.0,3.0,11.0,52.0,0.0,San Diego St.
03/12/2021,@ Fresno St.,2-3,5.0,0,60.0,15.0,149.0,0.302,56.0,2.0,7.0,67.0,10.0,1.0,6.0,2.0,4.0,66.0,0.0,Fresno St.
03/13/2021,@ Fresno St.,3-1,4.0,0,49.0,17.0,119.0,0.269,48.0,9.0,6.0,45.0,9.0,4.0,22.0,0.0,15.0,73.0,0.0,Fresno St.
04/01/2021,@ UNLV,0-3,3.0,0,29.0,16.0,93.0,0.14,27.0,0.0,13.0,22.0,7.0,0.0,6.0,2.0,3.0,32.0,0.0,UNLV
04/03/2021,San Jose St.,2-3,5.0,0,52.0,22.0,152.0,0.197,46.0,7.0,13.0,46.0,5.0,3.0,12.0,1.0,9.0,68.0,0.0,San Jose St.
