date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent
01/24/2021,@ Northern Ariz.,0-3,3.0,0,33.0,19.0,103.0,0.136,32.0,1.0,3.0,45.0,3.0,1.0,8.0,3.0,5.0,39.0,0.0,Northern Ariz.
01/25/2021,@ Northern Ariz.,3-1,4.0,0,45.0,21.0,124.0,0.194,42.0,10.0,6.0,55.0,5.0,1.0,10.0,2.0,6.0,61.0,4.0,Northern Ariz.
01/30/2021,Idaho St.,3-0,3.0,0,48.0,20.0,123.0,0.228,45.0,9.0,8.0,53.0,2.0,2.0,16.0,3.0,10.0,67.0,0.0,Idaho St.
01/31/2021,Idaho St.,3-0,3.0,0,42.0,16.0,109.0,0.239,40.0,11.0,4.0,48.0,2.0,0.0,12.0,1.0,6.0,59.0,0.0,Idaho St.
02/07/2021,@ Northern Colo.,0-3,3.0,0,21.0,16.0,83.0,0.06,19.0,1.0,4.0,24.0,11.0,1.0,16.0,3.0,9.0,31.0,0.0,Northern Colo.
02/08/2021,@ Northern Colo.,0-3,3.0,0,21.0,19.0,84.0,0.024,20.0,1.0,9.0,32.0,10.0,0.0,10.0,1.0,5.0,27.0,0.0,Northern Colo.
02/13/2021,Idaho,3-1,4.0,0,60.0,18.0,150.0,0.28,55.0,6.0,8.0,74.0,2.0,3.0,18.0,1.0,12.0,78.0,0.0,Idaho
02/14/2021,Idaho,3-1,4.0,0,51.0,26.0,138.0,0.181,44.0,5.0,6.0,58.0,2.0,2.0,26.0,0.0,15.0,71.0,0.0,Idaho
02/26/2021,@ Weber St.,2-3,5.0,0,63.0,23.0,190.0,0.211,60.0,6.0,11.0,85.0,9.0,2.0,14.0,0.0,9.0,78.0,3.0,Weber St.
02/27/2021,@ Weber St.,1-3,4.0,0,48.0,17.0,175.0,0.177,45.0,4.0,6.0,73.0,7.0,0.0,28.0,2.0,14.0,66.0,0.0,Weber St.
03/06/2021,Eastern Wash.,3-0,3.0,0,43.0,15.0,104.0,0.269,39.0,5.0,5.0,47.0,5.0,1.0,10.0,2.0,6.0,54.0,0.0,Eastern Wash.
03/07/2021,Eastern Wash.,3-2,5.0,0,54.0,28.0,185.0,0.141,51.0,8.0,12.0,78.0,5.0,0.0,20.0,1.0,10.0,72.0,1.0,Eastern Wash.
03/12/2021,Portland St.,3-1,4.0,0,56.0,16.0,163.0,0.245,54.0,9.0,10.0,70.0,5.0,1.0,16.0,1.0,9.0,74.0,1.0,Portland St.
03/13/2021,Portland St.,1-3,4.0,0,46.0,30.0,166.0,0.096,44.0,9.0,9.0,77.0,9.0,5.0,20.0,0.0,15.0,70.0,1.0,Portland St.
03/21/2021,@ Montana,3-1,4.0,0,62.0,27.0,173.0,0.202,56.0,5.0,12.0,74.0,6.0,2.0,20.0,1.0,12.0,79.0,0.0,Montana
03/22/2021,@ Montana,3-1,4.0,0,54.0,20.0,156.0,0.218,48.0,7.0,9.0,64.0,3.0,1.0,16.0,2.0,9.0,70.0,1.0,Montana
03/31/2021,"Northern Ariz. @ Greeley, CO",0-3,3.0,0,27.0,28.0,107.0,-0.009,23.0,3.0,6.0,50.0,12.0,0.0,12.0,0.0,6.0,36.0,0.0,Northern Ariz.
