date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent
02/06/2021,USC Upstate,3-0,3.0,0,47.0,21.0,98.0,0.265,43.0,6.0,10.0,49.0,6.0,1.0,2.0,2.0,2.0,55.0,0.0,USC Upstate
02/07/2021,USC Upstate,3-0,3.0,0,46.0,15.0,107.0,0.29,43.0,3.0,7.0,53.0,3.0,1.0,14.0,0.0,8.0,57.0,0.0,USC Upstate
02/12/2021,@ UNC Asheville,3-0,3.0,0,50.0,22.0,118.0,0.237,40.0,7.0,4.0,39.0,4.0,1.0,6.0,0.0,4.0,61.0,0.0,UNC Asheville
02/13/2021,@ UNC Asheville,3-0,3.0,0,49.0,12.0,100.0,0.37,47.0,8.0,2.0,44.0,1.0,2.0,10.0,0.0,7.0,64.0,2.0,UNC Asheville
02/27/2021,@ Winthrop,3-0,3.0,0,49.0,16.0,109.0,0.303,46.0,1.0,8.0,58.0,1.0,0.0,14.0,0.0,7.0,57.0,0.0,Winthrop
02/28/2021,@ Winthrop,1-3,4.0,0,47.0,35.0,165.0,0.073,43.0,7.0,7.0,75.0,4.0,1.0,18.0,0.0,10.0,64.0,2.0,Winthrop
03/04/2021,Charleston So.,3-0,3.0,0,46.0,21.0,112.0,0.223,44.0,3.0,4.0,55.0,3.0,1.0,10.0,0.0,6.0,55.0,0.0,Charleston So.
03/05/2021,Charleston So.,1-3,4.0,0,55.0,27.0,140.0,0.2,53.0,8.0,5.0,49.0,5.0,0.0,14.0,0.0,7.0,70.0,0.0,Charleston So.
03/11/2021,@ Gardner-Webb,3-0,3.0,0,36.0,14.0,96.0,0.229,36.0,3.0,2.0,51.0,2.0,2.0,12.0,1.0,8.0,47.0,0.0,Gardner-Webb
03/12/2021,@ Gardner-Webb,1-3,4.0,0,56.0,29.0,163.0,0.166,55.0,3.0,5.0,62.0,10.0,5.0,10.0,1.0,10.0,69.0,0.0,Gardner-Webb
03/18/2021,Presbyterian,3-0,3.0,0,35.0,21.0,122.0,0.115,32.0,13.0,6.0,59.0,4.0,1.0,8.0,1.0,5.0,53.0,0.0,Presbyterian
03/19/2021,Presbyterian,3-0,3.0,0,41.0,12.0,94.0,0.309,39.0,11.0,9.0,50.0,5.0,0.0,4.0,0.0,2.0,54.0,0.0,Presbyterian
03/25/2021,@ High Point,1-3,4.0,0,46.0,27.0,169.0,0.112,42.0,6.0,3.0,90.0,5.0,2.0,18.0,2.0,11.0,63.0,1.0,High Point
03/26/2021,@ High Point,0-3,3.0,0,23.0,22.0,116.0,0.009,22.0,4.0,4.0,45.0,6.0,1.0,6.0,0.0,4.0,31.0,4.0,High Point
04/01/2021,Radford,3-0,3.0,0,45.0,9.0,85.0,0.424,42.0,4.0,7.0,37.0,4.0,0.0,16.0,0.0,8.0,57.0,0.0,Radford
04/02/2021,Radford,3-0,3.0,0,52.0,29.0,132.0,0.174,48.0,4.0,7.0,70.0,8.0,2.0,10.0,0.0,7.0,63.0,0.0,Radford
