date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/28/2015,"Holy Cross @ Smithfield, R.I.",3-2,5.0,0,53.0,28.0,152.0,0.164,50.0,11.0,12.0,72.0,14.0,1.0,12.0,1.0,71.0,2.0,Holy Cross
08/29/2015,@ Quinnipiac,3-0,3.0,0,38.0,17.0,96.0,0.219,37.0,10.0,4.0,46.0,4.0,1.0,4.0,1.0,51.0,2.0,Quinnipiac
08/29/2015,@ Bryant,1-3,4.0,0,48.0,22.0,145.0,0.179,45.0,7.0,10.0,58.0,11.0,0.0,2.0,2.0,56.0,2.0,Bryant
09/01/2015,@ St. John's (NY),0-3,3.0,0,27.0,23.0,108.0,0.037,23.0,4.0,7.0,46.0,5.0,3.0,8.0,0.0,38.0,2.0,St. John's 
09/05/2015,@ Army West Point,0-3,3.0,0,21.0,12.0,90.0,0.1,19.0,3.0,9.0,47.0,10.0,2.0,6.0,0.0,29.0,3.0,Army West Point
09/05/2015,"Cornell @ West Point, NY",0-3,3.0,0,35.0,17.0,114.0,0.158,33.0,7.0,10.0,47.0,7.0,1.0,2.0,0.0,44.0,3.0,Cornell
09/06/2015,"William & Mary @ West Point, N.Y.",0-3,3.0,0,26.0,14.0,107.0,0.112,24.0,1.0,9.0,38.0,6.0,2.0,10.0,3.0,34.0,0.0,William & Mary
09/09/2015,@ Rider,0-3,3.0,0,33.0,24.0,131.0,0.069,31.0,4.0,7.0,54.0,6.0,0.0,6.0,0.0,40.0,1.0,Rider
09/11/2015,"UTSA @ Austin, Texas",0-3,3.0,0,25.0,15.0,78.0,0.128,24.0,3.0,3.0,30.0,11.0,0.0,2.0,2.0,29.0,0.0,UTSA
09/11/2015,"Santa Clara @ Austin, TX",0-3,3.0,0,25.0,10.0,79.0,0.19,22.0,4.0,5.0,22.0,14.0,2.0,8.0,2.0,35.0,2.0,Santa Clara
09/13/2015,"Colorado St. @ Austin, Texas",0-3,3.0,0,25.0,16.0,94.0,0.096,21.0,5.0,2.0,35.0,2.0,1.0,6.0,1.0,34.0,1.0,Colorado St.
09/19/2015,@ Siena,0-3,3.0,0,23.0,21.0,105.0,0.019,23.0,4.0,3.0,50.0,3.0,1.0,4.0,2.0,30.0,1.0,Siena
09/20/2015,@ Marist,1-3,4.0,0,41.0,15.0,133.0,0.195,37.0,6.0,5.0,59.0,6.0,0.0,2.0,1.0,48.0,3.0,Marist
09/26/2015,Niagara,3-0,3.0,0,45.0,14.0,116.0,0.267,43.0,3.0,8.0,55.0,5.0,1.0,6.0,7.0,52.0,1.0,Niagara
09/27/2015,Canisius,2-3,5.0,0,70.0,17.0,185.0,0.286,67.0,5.0,11.0,91.0,15.0,1.0,8.0,2.0,80.0,0.0,Canisius
10/03/2015,Manhattan,0-3,3.0,0,28.0,21.0,128.0,0.055,27.0,1.0,8.0,68.0,10.0,2.0,12.0,2.0,37.0,1.0,Manhattan
10/07/2015,@ St. Francis Brooklyn,2-3,5.0,0,50.0,21.0,129.0,0.225,48.0,6.0,9.0,55.0,14.0,3.0,10.0,1.0,64.0,2.0,St. Francis Brooklyn
10/10/2015,Saint Peter's,2-3,5.0,0,58.0,34.0,216.0,0.111,55.0,7.0,6.0,117.0,4.0,1.0,6.0,2.0,69.0,3.0,Saint Peter's
10/11/2015,Rider,3-1,4.0,0,54.0,27.0,181.0,0.149,51.0,3.0,8.0,95.0,4.0,0.0,16.0,2.0,65.0,3.0,Rider
10/12/2015,@ Hartford,3-1,4.0,0,48.0,22.0,137.0,0.19,44.0,7.0,9.0,55.0,2.0,2.0,14.0,1.0,64.0,2.0,Hartford
10/17/2015,Quinnipiac,3-0,3.0,0,46.0,16.0,123.0,0.244,45.0,5.0,6.0,63.0,4.0,1.0,4.0,3.0,54.0,0.0,Quinnipiac
10/18/2015,Fairfield,3-2,5.0,0,55.0,25.0,189.0,0.159,52.0,9.0,7.0,79.0,8.0,3.0,20.0,4.0,77.0,1.0,Fairfield
10/24/2015,@ Canisius,2-3,5.0,0,61.0,24.0,175.0,0.211,58.0,12.0,9.0,82.0,7.0,1.0,10.0,2.0,79.0,4.0,Canisius
10/25/2015,@ Niagara,2-3,5.0,0,56.0,25.0,184.0,0.168,52.0,6.0,8.0,82.0,12.0,0.0,12.0,0.0,68.0,0.0,Niagara
10/31/2015,Marist,1-3,4.0,0,49.0,9.0,146.0,0.274,48.0,3.0,9.0,72.0,9.0,3.0,6.0,4.0,58.0,1.0,Marist
11/01/2015,Siena,3-1,4.0,0,50.0,15.0,157.0,0.223,47.0,10.0,4.0,75.0,5.0,2.0,22.0,1.0,73.0,1.0,Siena
11/07/2015,@ Manhattan,0-3,3.0,0,28.0,17.0,117.0,0.094,27.0,4.0,0.0,60.0,6.0,0.0,10.0,2.0,37.0,1.0,Manhattan
11/11/2015,@ Saint Peter's,3-2,5.0,0,66.0,27.0,201.0,0.194,64.0,5.0,7.0,110.0,7.0,3.0,10.0,4.0,79.0,5.0,Saint Peter's
11/14/2015,@ Quinnipiac,3-1,4.0,0,62.0,28.0,161.0,0.211,54.0,6.0,7.0,73.0,8.0,0.0,12.0,0.0,74.0,1.0,Quinnipiac
11/15/2015,@ Fairfield,1-3,4.0,0,41.0,20.0,145.0,0.145,39.0,4.0,6.0,57.0,6.0,0.0,10.0,2.0,50.0,3.0,Fairfield
