date,opponent/venue,result,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2016,"Villanova @ Athens, Ohio",0-3,3.0,0,37.0,19.0,123.0,0.146,36.0,1.0,9.0,49.0,5.0,2.0,10.0,0.0,45.0,0.0,Villanova,3,12.333333333333334,6.333333333333333,41.0,12.0,0.3333333333333333,3.0,16.333333333333332,0.6666666666666666,3.3333333333333335,0.0,15.0
08/27/2016,"Western Ky. @ Athens, Ohio",1-3,4.0,0,52.0,17.0,143.0,0.245,45.0,7.0,7.0,45.0,7.0,2.0,10.0,0.0,66.0,0.0,Western Ky.,4,13.0,4.25,35.75,11.25,1.75,1.75,11.25,0.5,2.5,0.0,16.5
08/27/2016,@ Ohio,3-0,3.0,0,39.0,12.0,89.0,0.303,38.0,12.0,6.0,43.0,4.0,2.0,4.0,0.0,55.0,0.0,Ohio,3,13.0,4.0,29.666666666666668,12.666666666666666,4.0,2.0,14.333333333333334,0.6666666666666666,1.3333333333333333,0.0,18.333333333333332
09/02/2016,Delaware,3-0,3.0,0,49.0,12.0,110.0,0.336,45.0,2.0,14.0,49.0,2.0,0.0,6.0,0.0,54.0,0.0,Delaware,3,16.333333333333332,4.0,36.666666666666664,15.0,0.6666666666666666,4.666666666666667,16.333333333333332,0.0,2.0,0.0,18.0
09/03/2016,New Orleans,3-0,3.0,0,44.0,16.0,100.0,0.28,41.0,6.0,7.0,45.0,4.0,3.0,8.0,0.0,57.0,0.0,New Orleans,3,14.666666666666666,5.333333333333333,33.333333333333336,13.666666666666666,2.0,2.3333333333333335,15.0,1.0,2.6666666666666665,0.0,19.0
09/03/2016,VCU,3-0,3.0,0,45.0,7.0,94.0,0.404,43.0,5.0,9.0,47.0,2.0,2.0,6.0,0.0,55.0,0.0,VCU,3,15.0,2.3333333333333335,31.333333333333332,14.333333333333334,1.6666666666666667,3.0,15.666666666666666,0.6666666666666666,2.0,0.0,18.333333333333332
09/09/2016,South Alabama,3-1,4.0,0,62.0,11.0,131.0,0.389,58.0,9.0,10.0,58.0,4.0,1.0,4.0,0.0,74.0,2.0,South Alabama,4,15.5,2.75,32.75,14.5,2.25,2.5,14.5,0.25,1.0,0.0,18.5
09/10/2016,Marist,3-0,3.0,0,43.0,9.0,76.0,0.447,42.0,5.0,3.0,33.0,5.0,1.0,8.0,0.0,53.0,0.0,Marist,3,14.333333333333334,3.0,25.333333333333332,14.0,1.6666666666666667,1.0,11.0,0.3333333333333333,2.6666666666666665,0.0,17.666666666666668
09/10/2016,Indiana,3-2,5.0,0,51.0,19.0,131.0,0.244,47.0,5.0,12.0,45.0,6.0,3.0,8.0,0.0,63.0,0.0,Indiana,5,10.2,3.8,26.2,9.4,1.0,2.4,9.0,0.6,1.6,0.0,12.6
09/15/2016,@ Fla. Atlantic,3-2,5.0,0,74.0,24.0,182.0,0.275,74.0,8.0,10.0,63.0,6.0,1.0,14.0,0.0,90.0,0.0,Fla. Atlantic,5,14.8,4.8,36.4,14.8,1.6,2.0,12.6,0.2,2.8,0.0,18.0
09/16/2016,"Tulane @ Boca Raton, Fla.",3-0,3.0,0,48.0,14.0,102.0,0.333,44.0,5.0,9.0,41.0,4.0,0.0,8.0,0.0,57.0,0.0,Tulane,3,16.0,4.666666666666667,34.0,14.666666666666666,1.6666666666666667,3.0,13.666666666666666,0.0,2.6666666666666665,0.0,19.0
09/17/2016,"UTRGV @ Boca Raton, Fla.",3-0,3.0,0,52.0,18.0,134.0,0.254,47.0,4.0,5.0,56.0,3.0,1.0,18.0,2.0,66.0,0.0,UTRGV,3,17.333333333333332,6.0,44.666666666666664,15.666666666666666,1.3333333333333333,1.6666666666666667,18.666666666666668,0.3333333333333333,6.0,0.6666666666666666,22.0
09/17/2016,"Abilene Christian @ Boca Raton, Fla.",3-1,4.0,0,51.0,22.0,128.0,0.227,46.0,5.0,9.0,47.0,6.0,2.0,22.0,1.0,69.0,0.0,Abilene Christian,4,12.75,5.5,32.0,11.5,1.25,2.25,11.75,0.5,5.5,0.25,17.25
09/20/2016,FIU,3-1,4.0,0,60.0,26.0,144.0,0.236,58.0,7.0,5.0,54.0,2.0,3.0,11.0,1.0,75.5,1.0,FIU,4,15.0,6.5,36.0,14.5,1.75,1.25,13.5,0.75,2.75,0.25,18.875
09/24/2016,Stetson,3-0,3.0,0,36.0,6.0,78.0,0.385,30.0,7.0,9.0,34.0,2.0,1.0,24.0,0.0,56.0,0.0,Stetson,3,12.0,2.0,26.0,10.0,2.3333333333333335,3.0,11.333333333333334,0.3333333333333333,8.0,0.0,18.666666666666668
09/27/2016,@ Bethune-Cookman,3-0,3.0,0,51.0,15.0,113.0,0.319,50.0,3.0,10.0,48.0,2.0,1.0,6.0,3.0,58.0,0.0,Bethune-Cookman,3,17.0,5.0,37.666666666666664,16.666666666666668,1.0,3.3333333333333335,16.0,0.3333333333333333,2.0,1.0,19.333333333333332
09/30/2016,NJIT,3-0,3.0,0,40.0,15.0,90.0,0.278,38.0,9.0,11.0,31.0,5.0,0.0,8.0,0.0,53.0,0.0,NJIT,3,13.333333333333334,5.0,30.0,12.666666666666666,3.0,3.6666666666666665,10.333333333333334,0.0,2.6666666666666665,0.0,17.666666666666668
10/01/2016,USC Upstate,3-0,3.0,0,45.0,15.0,113.0,0.265,44.0,6.0,7.0,49.0,2.0,2.0,10.0,0.0,58.0,0.0,USC Upstate,3,15.0,5.0,37.666666666666664,14.666666666666666,2.0,2.3333333333333335,16.333333333333332,0.6666666666666666,3.3333333333333335,0.0,19.333333333333332
10/07/2016,@ Kennesaw St.,1-3,4.0,0,46.0,31.0,145.0,0.103,43.0,3.0,13.0,55.0,3.0,0.0,14.0,1.0,56.0,0.0,Kennesaw St.,4,11.5,7.75,36.25,10.75,0.75,3.25,13.75,0.0,3.5,0.25,14.0
10/08/2016,@ Lipscomb,3-0,3.0,0,43.0,7.0,94.0,0.383,38.0,3.0,4.0,48.0,2.0,2.0,8.0,0.0,52.0,1.0,Lipscomb,3,14.333333333333334,2.3333333333333335,31.333333333333332,12.666666666666666,1.0,1.3333333333333333,16.0,0.6666666666666666,2.6666666666666665,0.0,17.333333333333332
10/14/2016,Jacksonville,3-0,3.0,0,43.0,9.0,101.0,0.337,41.0,8.0,11.0,48.0,2.0,1.0,12.0,0.0,58.0,2.0,Jacksonville,3,14.333333333333334,3.0,33.666666666666664,13.666666666666666,2.6666666666666665,3.6666666666666665,16.0,0.3333333333333333,4.0,0.0,19.333333333333332
10/15/2016,North Florida,3-0,3.0,0,43.0,12.0,105.0,0.295,43.0,4.0,6.0,42.0,4.0,0.0,12.0,0.0,53.0,0.0,North Florida,3,14.333333333333334,4.0,35.0,14.333333333333334,1.3333333333333333,2.0,14.0,0.0,4.0,0.0,17.666666666666668
10/22/2016,@ Stetson,3-0,3.0,0,37.0,8.0,82.0,0.354,35.0,6.0,10.0,40.0,3.0,0.0,8.0,0.0,47.0,0.0,Stetson,3,12.333333333333334,2.6666666666666665,27.333333333333332,11.666666666666666,2.0,3.3333333333333335,13.333333333333334,0.0,2.6666666666666665,0.0,15.666666666666666
10/25/2016,Bethune-Cookman,3-1,4.0,0,68.0,16.0,167.0,0.311,66.0,3.0,7.0,73.0,1.0,2.0,10.0,0.0,78.0,1.0,Bethune-Cookman,4,17.0,4.0,41.75,16.5,0.75,1.75,18.25,0.5,2.5,0.0,19.5
10/28/2016,@ North Florida,2-3,5.0,0,41.0,33.0,133.0,0.06,41.0,7.0,2.0,60.0,3.0,0.0,10.0,0.0,53.0,3.0,North Florida,5,8.2,6.6,26.6,8.2,1.4,0.4,12.0,0.0,2.0,0.0,10.6
10/29/2016,@ Jacksonville,3-0,3.0,0,43.0,14.0,109.0,0.266,41.0,4.0,2.0,54.0,3.0,7.0,8.0,0.0,58.0,0.0,Jacksonville,3,14.333333333333334,4.666666666666667,36.333333333333336,13.666666666666666,1.3333333333333333,0.6666666666666666,18.0,2.3333333333333335,2.6666666666666665,0.0,19.333333333333332
11/04/2016,Lipscomb,0-3,3.0,0,35.0,13.0,127.0,0.173,35.0,1.0,12.0,51.0,3.0,0.0,12.0,1.0,42.0,0.0,Lipscomb,3,11.666666666666666,4.333333333333333,42.333333333333336,11.666666666666666,0.3333333333333333,4.0,17.0,0.0,4.0,0.3333333333333333,14.0
11/05/2016,Kennesaw St.,3-2,5.0,0,61.0,19.0,148.0,0.284,59.0,11.0,6.0,68.0,8.0,1.0,14.0,0.0,80.0,1.0,Kennesaw St.,5,12.2,3.8,29.6,11.8,2.2,1.2,13.6,0.2,2.8,0.0,16.0
11/11/2016,@ USC Upstate,3-2,5.0,0,73.0,10.0,146.0,0.432,68.0,8.0,8.0,68.0,6.0,2.0,22.0,2.0,94.0,0.0,USC Upstate,5,14.6,2.0,29.2,13.6,1.6,1.6,13.6,0.4,4.4,0.4,18.8
11/13/2016,@ NJIT,3-0,3.0,0,33.0,17.0,86.0,0.186,30.0,6.0,5.0,39.0,3.0,2.0,10.0,1.0,46.0,4.0,NJIT,3,11.0,5.666666666666667,28.666666666666668,10.0,2.0,1.6666666666666667,13.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,15.333333333333334
11/17/2016,"Jacksonville @ Nashville, Tenn.",3-1,4.0,0,62.0,21.0,162.0,0.253,58.0,5.0,5.0,81.0,2.0,1.0,10.0,2.0,73.0,2.0,Jacksonville,4,15.5,5.25,40.5,14.5,1.25,1.25,20.25,0.25,2.5,0.5,18.25
11/18/2016,"Kennesaw St. @ Nashville, Tenn.",3-2,5.0,0,50.0,30.0,164.0,0.122,49.0,9.0,12.0,72.0,6.0,4.0,22.0,1.0,74.0,6.0,Kennesaw St.,5,10.0,6.0,32.8,9.8,1.8,2.4,14.4,0.8,4.4,0.2,14.8
11/19/2016,@ Lipscomb,1-3,4.0,0,42.0,21.0,122.0,0.172,40.0,1.0,4.0,43.0,6.0,4.0,29.0,5.0,61.5,1.0,Lipscomb,4,10.5,5.25,30.5,10.0,0.25,1.0,10.75,1.0,7.25,1.25,15.375
