date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/24/2018,Nicholls,3-0,0,3.0,0,44.0,4.0,76.0,0.526,42.0,9.0,11.0,17.0,0.0,4.0,12.0,0.0,63.0,0.0,Nicholls
08/24/2018,Northeastern,3-0,0,3.0,0,40.0,8.0,70.0,0.457,37.0,6.0,5.0,20.0,2.0,0.0,12.0,0.0,52.0,1.0,Northeastern
08/25/2018,Kent St.,3-0,0,3.0,0,42.0,11.0,90.0,0.344,37.0,5.0,10.0,34.0,4.0,3.0,10.0,0.0,55.0,0.0,Kent St.
08/28/2018,@ Baylor,1-3,0,4.0,0,39.0,23.0,149.0,0.107,39.0,2.0,8.0,63.0,6.0,4.0,16.0,0.0,53.0,0.0,Baylor
08/31/2018,@ CSUN,0-3,0,3.0,0,27.0,26.0,109.0,0.009,25.0,2.0,6.0,44.0,2.0,2.0,2.0,1.0,32.0,0.0,CSUN
09/01/2018,@ Pepperdine,0-3,0,3.0,0,27.0,17.0,112.0,0.089,24.0,3.0,6.0,46.0,6.0,1.0,2.0,7.0,32.0,1.0,Pepperdine
09/02/2018,"Idaho @ Malibu, Calif.",0-3,0,3.0,0,34.0,16.0,96.0,0.188,29.0,5.0,9.0,34.0,4.0,1.0,8.0,2.0,44.0,1.0,Idaho
09/07/2018,@ Kansas St.,0-3,0,3.0,0,30.0,16.0,86.0,0.163,26.0,3.0,8.0,25.0,4.0,0.0,4.0,1.0,35.0,0.0,Kansas St.
09/07/2018,@ Omaha,1-3,0,4.0,0,39.0,26.0,147.0,0.088,38.0,4.0,5.0,65.0,3.0,0.0,12.0,3.0,49.0,2.0,Omaha
09/08/2018,"Oregon St. @ Manhattan, Kan.",0-3,0,3.0,0,41.0,16.0,119.0,0.21,38.0,4.0,5.0,43.0,3.0,3.0,4.0,1.0,50.0,0.0,Oregon St.
09/09/2018,Wisconsin,0-3,0,3.0,0,32.0,21.0,88.0,0.125,30.0,4.0,0.0,30.0,12.0,1.0,4.0,1.0,39.0,1.0,Wisconsin
09/13/2018,Mississippi St.,3-2,0,5.0,0,52.0,24.0,145.0,0.193,47.0,12.0,11.0,64.0,9.0,1.0,10.0,1.0,70.0,2.0,Mississippi St.
09/14/2018,Wichita St.,0-3,0,3.0,0,34.0,16.0,94.0,0.191,31.0,1.0,7.0,31.0,8.0,0.0,6.0,1.0,38.0,0.0,Wichita St.
09/15/2018,SFA,2-3,0,5.0,0,65.0,29.0,155.0,0.232,62.0,7.0,5.0,55.0,9.0,2.0,8.0,2.0,78.0,0.0,SFA
09/15/2018,Cal Poly,0-3,0,3.0,0,41.0,20.0,114.0,0.184,38.0,2.0,0.0,43.0,5.0,2.0,10.0,0.0,50.0,1.0,Cal Poly
09/21/2018,@ Louisiana Tech,3-2,0,5.0,0,73.0,29.0,199.0,0.221,66.0,1.0,4.0,88.0,5.0,5.0,25.0,1.0,91.5,0.0,Louisiana Tech
09/23/2018,@ UTSA,0-3,0,3.0,0,40.0,15.0,125.0,0.2,39.0,3.0,5.0,62.0,3.0,1.0,10.0,1.0,49.0,1.0,UTSA
09/26/2018,@ Tulsa,2-3,0,5.0,0,59.0,25.0,208.0,0.163,49.0,4.0,7.0,110.0,2.0,2.0,12.0,1.0,71.0,0.0,Tulsa
