date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent
08/24/2018,"Western Ky. @ Charleston, S.C.",3-0,0,3.0,0,51.0,21.0,131.0,0.229,51.0,1.0,7.0,63.0,1.0,1.0,22.0,2.0,64.0,3.0,Western Ky.
08/25/2018,@ Col. of Charleston,3-0,0,3.0,0,48.0,8.0,113.0,0.354,47.0,6.0,6.0,49.0,2.0,0.0,18.0,2.0,63.0,2.0,Col. of Charleston
08/25/2018,"Missouri St. @ Charleston, S.C.",3-1,0,4.0,0,56.0,19.0,147.0,0.252,54.0,6.0,3.0,70.0,2.0,4.0,22.0,0.0,77.0,3.0,Missouri St.
08/31/2018,@ Navy,3-1,0,4.0,0,55.0,23.0,146.0,0.219,51.0,9.0,12.0,63.0,4.0,2.0,18.0,6.0,75.0,2.0,Navy
09/01/2018,"Villanova @ Annapolis, Md.",3-2,0,5.0,0,70.0,25.0,173.0,0.26,68.0,8.0,11.0,81.0,5.0,3.0,10.0,5.0,86.0,5.0,Villanova
09/01/2018,"Dartmouth @ Annapolis, Md.",3-0,0,3.0,0,36.0,10.0,90.0,0.289,36.0,8.0,8.0,39.0,1.0,1.0,22.0,0.0,56.0,3.0,Dartmouth
09/07/2018,Georgia Tech,3-0,0,3.0,0,40.0,12.0,94.0,0.298,37.0,8.0,10.0,40.0,4.0,3.0,8.0,0.0,55.0,0.0,Georgia Tech
09/07/2018,Marshall,3-1,0,4.0,0,58.0,20.0,127.0,0.299,54.0,5.0,7.0,53.0,5.0,1.0,16.0,0.0,72.0,0.0,Marshall
09/08/2018,NIU,3-0,0,3.0,0,42.0,13.0,98.0,0.296,39.0,4.0,7.0,48.0,3.0,3.0,8.0,0.0,53.0,0.0,NIU
09/11/2018,Samford,3-2,0,5.0,0,63.0,23.0,179.0,0.223,61.0,3.0,11.0,88.0,5.0,6.0,12.0,2.0,78.0,1.0,Samford
09/14/2018,South Alabama,3-1,0,4.0,0,50.0,19.0,110.0,0.282,47.0,5.0,4.0,32.0,5.0,4.0,10.0,2.0,64.0,0.0,South Alabama
09/14/2018,Purdue,0-3,0,3.0,0,32.0,14.0,105.0,0.171,29.0,5.0,6.0,42.0,7.0,0.0,2.0,0.0,38.0,0.0,Purdue
09/15/2018,Southern Miss.,3-0,0,3.0,0,37.0,12.0,95.0,0.263,35.0,4.0,2.0,43.0,2.0,2.0,6.0,2.0,46.0,1.0,Southern Miss.
09/19/2018,@ Missouri,0-3,0,3.0,0,26.0,20.0,108.0,0.056,20.0,3.0,5.0,46.0,1.0,2.0,14.0,0.0,38.0,0.0,Missouri
09/23/2018,Auburn,3-1,0,4.0,0,57.0,22.0,154.0,0.227,53.0,3.0,9.0,69.0,3.0,2.0,8.0,1.0,66.0,1.0,Auburn
09/28/2018,South Carolina,0-3,0,3.0,0,32.0,20.0,117.0,0.103,29.0,2.0,6.0,50.0,2.0,5.0,14.0,2.0,46.0,3.0,South Carolina
09/30/2018,Florida,0-3,0,3.0,0,31.0,18.0,95.0,0.137,29.0,2.0,6.0,46.0,10.0,1.0,6.0,1.0,37.0,0.0,Florida
10/03/2018,@ Tennessee,1-3,0,4.0,0,44.0,26.0,172.0,0.105,41.0,2.0,5.0,73.0,1.0,2.0,12.0,0.0,54.0,0.0,Tennessee
10/07/2018,@ Auburn,3-0,0,3.0,0,40.0,14.0,89.0,0.292,35.0,4.0,3.0,47.0,5.0,6.0,10.0,0.0,55.0,1.0,Auburn
10/10/2018,Alabama St.,3-0,0,3.0,0,41.0,15.0,95.0,0.274,37.0,5.0,2.0,37.0,2.0,5.0,8.0,2.0,55.0,0.0,Alabama St.
10/14/2018,@ Florida,0-3,0,3.0,0,33.0,18.0,95.0,0.158,30.0,1.0,11.0,33.0,6.0,0.0,2.0,1.0,35.0,1.0,Florida
10/17/2018,Mississippi St.,3-0,0,3.0,0,50.0,17.0,129.0,0.256,47.0,3.0,5.0,62.0,1.0,3.0,4.0,3.0,58.0,1.0,Mississippi St.
10/21/2018,@ Arkansas,3-1,0,4.0,0,56.0,21.0,163.0,0.215,50.0,5.0,6.0,78.0,4.0,3.0,24.0,3.0,76.0,2.0,Arkansas
10/26/2018,@ Texas A&M,3-2,0,5.0,0,51.0,18.0,164.0,0.201,46.0,5.0,5.0,78.0,3.0,1.0,18.0,6.0,66.0,1.0,Texas A&M
10/28/2018,Ole Miss,1-3,0,4.0,0,66.0,24.0,182.0,0.231,60.0,5.0,8.0,79.0,4.0,4.0,16.0,1.0,83.0,3.0,Ole Miss
11/02/2018,Georgia,1-3,0,4.0,0,51.0,21.0,157.0,0.191,50.0,4.0,8.0,67.0,4.0,2.0,10.0,3.0,62.0,1.0,Georgia
11/04/2018,LSU,2-3,0,5.0,0,63.0,26.0,164.0,0.226,53.0,9.0,9.0,56.0,3.0,6.0,4.0,1.0,80.0,0.0,LSU
11/11/2018,@ Kentucky,0-3,0,3.0,0,40.0,7.0,124.0,0.266,38.0,1.0,2.0,65.0,2.0,0.0,12.0,3.0,47.0,1.0,Kentucky
11/16/2018,@ Mississippi St.,3-0,0,3.0,0,43.0,20.0,139.0,0.165,40.0,5.0,5.0,63.0,2.0,3.0,8.0,1.0,55.0,2.0,Mississippi St.
11/18/2018,@ Ole Miss,1-3,0,4.0,0,47.0,25.0,164.0,0.134,47.0,5.0,7.0,76.0,4.0,1.0,7.0,1.0,56.5,7.0,Ole Miss
11/21/2018,Texas A&M,0-3,0,3.0,0,30.0,15.0,95.0,0.158,29.0,4.0,8.0,33.0,2.0,2.0,6.0,0.0,39.0,2.0,Texas A&M
11/23/2018,Arkansas,3-2,0,5.0,0,65.0,22.0,178.0,0.242,60.0,8.0,8.0,95.0,4.0,6.0,8.0,4.0,83.0,1.0,Arkansas
